case_id,d,k,period,index,candidate_rank,period_divides_rank,index_divides_rank,obstruction_prediction,constructed_lift_success,max_relation_residual,is_minimal_success,ordinary_rank_r_loss,lifted_rank_r_loss,branch_projective_loss,extra_capacity_label,prediction_note,lift_kind,ordinary_untwisted_descent_on_original_rank,original_class_vanishes_on_same_cover,interpretation
d2_k2,2,2,2,4,8,True,True,lift_success,True,1.7319121124709866e-16,False,0.0,0.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 8 is a projective/Morita lift rank for the k=2, d=2 central period-index system; it absorbs the class in the lifted representation."
d2_k2,2,2,2,4,9,False,False,obstructed,False,0.6666666666666666,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 9 is obstructed for the k=2, d=2 central period-index system; no ordinary same-cover trivialization is claimed."
d2_k2,2,2,2,4,10,True,False,obstructed,False,0.8944271909999159,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 10 is divisible by the period 2, but not by the index 4; period divisibility alone is not enough."
d2_k2,2,2,2,4,11,False,False,obstructed,False,1.044465935734187,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 11 is obstructed for the k=2, d=2 central period-index system; no ordinary same-cover trivialization is claimed."
d2_k2,2,2,2,4,12,True,True,lift_success,True,1.7319121124709866e-16,False,0.0,0.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 12 is a projective/Morita lift rank for the k=2, d=2 central period-index system; it absorbs the class in the lifted representation."
d2_k3,2,3,2,8,1,False,False,obstructed,False,2.0,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 1 is obstructed for the k=3, d=2 central period-index system; no ordinary same-cover trivialization is claimed."
d2_k3,2,3,2,8,2,True,False,obstructed,False,2.0,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 2 is divisible by the period 2, but not by the index 8; period divisibility alone is not enough."
d2_k3,2,3,2,8,3,False,False,obstructed,False,2.0,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 3 is obstructed for the k=3, d=2 central period-index system; no ordinary same-cover trivialization is claimed."
d2_k3,2,3,2,8,4,True,False,obstructed,False,2.0,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 4 is divisible by the period 2, but not by the index 8; period divisibility alone is not enough."
d2_k3,2,3,2,8,5,False,False,obstructed,False,2.0,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 5 is obstructed for the k=3, d=2 central period-index system; no ordinary same-cover trivialization is claimed."
d2_k3,2,3,2,8,6,True,False,obstructed,False,2.0,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 6 is divisible by the period 2, but not by the index 8; period divisibility alone is not enough."
d2_k3,2,3,2,8,7,False,False,obstructed,False,2.0,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 7 is obstructed for the k=3, d=2 central period-index system; no ordinary same-cover trivialization is claimed."
d2_k3,2,3,2,8,8,True,True,lift_success,True,1.7319121124709866e-16,True,0.0,0.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 8 is a projective/Morita lift rank for the k=3, d=2 central period-index system; it absorbs the class in the lifted representation."
d2_k3,2,3,2,8,9,False,False,obstructed,False,0.6666666666666666,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 9 is obstructed for the k=3, d=2 central period-index system; no ordinary same-cover trivialization is claimed."
d2_k3,2,3,2,8,10,True,False,obstructed,False,0.8944271909999159,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 10 is divisible by the period 2, but not by the index 8; period divisibility alone is not enough."
d2_k3,2,3,2,8,11,False,False,obstructed,False,1.044465935734187,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 11 is obstructed for the k=3, d=2 central period-index system; no ordinary same-cover trivialization is claimed."
d2_k3,2,3,2,8,12,True,False,obstructed,False,1.1547005383792517,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 12 is divisible by the period 2, but not by the index 8; period divisibility alone is not enough."
d2_k3,2,3,2,8,13,False,False,obstructed,False,1.2403473458920846,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 13 is obstructed for the k=3, d=2 central period-index system; no ordinary same-cover trivialization is claimed."
d2_k3,2,3,2,8,14,True,False,obstructed,False,1.3093073414159542,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 14 is divisible by the period 2, but not by the index 8; period divisibility alone is not enough."
d2_k3,2,3,2,8,15,False,False,obstructed,False,1.3662601021279466,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 15 is obstructed for the k=3, d=2 central period-index system; no ordinary same-cover trivialization is claimed."
d2_k3,2,3,2,8,16,True,True,lift_success,True,1.7319121124709866e-16,False,0.0,0.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 16 is a projective/Morita lift rank for the k=3, d=2 central period-index system; it absorbs the class in the lifted representation."
d2_k3,2,3,2,8,17,False,False,obstructed,False,0.48507125007266594,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 17 is obstructed for the k=3, d=2 central period-index system; no ordinary same-cover trivialization is claimed."
d2_k3,2,3,2,8,18,True,False,obstructed,False,0.6666666666666667,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 18 is divisible by the period 2, but not by the index 8; period divisibility alone is not enough."
d2_k3,2,3,2,8,19,False,False,obstructed,False,0.7947194142390261,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 19 is obstructed for the k=3, d=2 central period-index system; no ordinary same-cover trivialization is claimed."
d2_k3,2,3,2,8,20,True,False,obstructed,False,0.8944271909999159,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 20 is divisible by the period 2, but not by the index 8; period divisibility alone is not enough."
d2_k3,2,3,2,8,21,False,False,obstructed,False,0.9759000729485333,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 21 is obstructed for the k=3, d=2 central period-index system; no ordinary same-cover trivialization is claimed."
d2_k3,2,3,2,8,22,True,False,obstructed,False,1.044465935734187,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 22 is divisible by the period 2, but not by the index 8; period divisibility alone is not enough."
d2_k3,2,3,2,8,23,False,False,obstructed,False,1.103354568734741,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 23 is obstructed for the k=3, d=2 central period-index system; no ordinary same-cover trivialization is claimed."
d2_k3,2,3,2,8,24,True,True,lift_success,True,1.7319121124709868e-16,False,0.0,0.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 24 is a projective/Morita lift rank for the k=3, d=2 central period-index system; it absorbs the class in the lifted representation."
d3_k1,3,1,3,3,1,False,False,obstructed,False,1.7320508075688772,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 1 is obstructed for the k=1, d=3 central period-index system; no ordinary same-cover trivialization is claimed."
d3_k1,3,1,3,3,2,False,False,obstructed,False,1.732050807568877,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 2 is obstructed for the k=1, d=3 central period-index system; no ordinary same-cover trivialization is claimed."
d3_k1,3,1,3,3,3,True,True,lift_success,True,3.040470972244059e-16,True,0.0,0.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 3 is a projective/Morita lift rank for the k=1, d=3 central period-index system; it absorbs the class in the lifted representation."
d3_k1,3,1,3,3,4,False,False,obstructed,False,0.8660254037844387,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 4 is obstructed for the k=1, d=3 central period-index system; no ordinary same-cover trivialization is claimed."
d3_k1,3,1,3,3,5,False,False,obstructed,False,1.0954451150103324,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 5 is obstructed for the k=1, d=3 central period-index system; no ordinary same-cover trivialization is claimed."
d3_k1,3,1,3,3,6,True,True,lift_success,True,3.0404709722440593e-16,False,0.0,0.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 6 is a projective/Morita lift rank for the k=1, d=3 central period-index system; it absorbs the class in the lifted representation."
d3_k1,3,1,3,3,7,False,False,obstructed,False,0.6546536707079772,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 7 is obstructed for the k=1, d=3 central period-index system; no ordinary same-cover trivialization is claimed."
d3_k1,3,1,3,3,8,False,False,obstructed,False,0.8660254037844386,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 8 is obstructed for the k=1, d=3 central period-index system; no ordinary same-cover trivialization is claimed."
d3_k1,3,1,3,3,9,True,True,lift_success,True,3.040470972244059e-16,False,0.0,0.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 9 is a projective/Morita lift rank for the k=1, d=3 central period-index system; it absorbs the class in the lifted representation."
d3_k2,3,2,3,9,1,False,False,obstructed,False,1.7320508075688772,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 1 is obstructed for the k=2, d=3 central period-index system; no ordinary same-cover trivialization is claimed."
d3_k2,3,2,3,9,2,False,False,obstructed,False,1.732050807568877,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 2 is obstructed for the k=2, d=3 central period-index system; no ordinary same-cover trivialization is claimed."
d3_k2,3,2,3,9,3,True,False,obstructed,False,1.7320508075688772,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 3 is divisible by the period 3, but not by the index 9; period divisibility alone is not enough."
d3_k2,3,2,3,9,4,False,False,obstructed,False,1.7320508075688772,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 4 is obstructed for the k=2, d=3 central period-index system; no ordinary same-cover trivialization is claimed."
d3_k2,3,2,3,9,5,False,False,obstructed,False,1.732050807568877,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 5 is obstructed for the k=2, d=3 central period-index system; no ordinary same-cover trivialization is claimed."
d3_k2,3,2,3,9,6,True,False,obstructed,False,1.7320508075688772,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 6 is divisible by the period 3, but not by the index 9; period divisibility alone is not enough."
d3_k2,3,2,3,9,7,False,False,obstructed,False,1.7320508075688772,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 7 is obstructed for the k=2, d=3 central period-index system; no ordinary same-cover trivialization is claimed."
d3_k2,3,2,3,9,8,False,False,obstructed,False,1.732050807568877,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 8 is obstructed for the k=2, d=3 central period-index system; no ordinary same-cover trivialization is claimed."
d3_k2,3,2,3,9,9,True,True,lift_success,True,3.040470972244059e-16,True,0.0,0.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 9 is a projective/Morita lift rank for the k=2, d=3 central period-index system; it absorbs the class in the lifted representation."
d3_k2,3,2,3,9,10,False,False,obstructed,False,0.5477225575051662,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 10 is obstructed for the k=2, d=3 central period-index system; no ordinary same-cover trivialization is claimed."
d3_k2,3,2,3,9,11,False,False,obstructed,False,0.7385489458759964,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 11 is obstructed for the k=2, d=3 central period-index system; no ordinary same-cover trivialization is claimed."
d3_k2,3,2,3,9,12,True,False,obstructed,False,0.8660254037844387,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 12 is divisible by the period 3, but not by the index 9; period divisibility alone is not enough."
d3_k2,3,2,3,9,13,False,False,obstructed,False,0.960768922830523,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 13 is obstructed for the k=2, d=3 central period-index system; no ordinary same-cover trivialization is claimed."
d3_k2,3,2,3,9,14,False,False,obstructed,False,1.0350983390135313,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 14 is obstructed for the k=2, d=3 central period-index system; no ordinary same-cover trivialization is claimed."
d3_k2,3,2,3,9,15,True,False,obstructed,False,1.0954451150103321,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 15 is divisible by the period 3, but not by the index 9; period divisibility alone is not enough."
d3_k2,3,2,3,9,16,False,False,obstructed,False,1.1456439237389602,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 16 is obstructed for the k=2, d=3 central period-index system; no ordinary same-cover trivialization is claimed."
d3_k2,3,2,3,9,17,False,False,obstructed,False,1.1881770515720091,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 17 is obstructed for the k=2, d=3 central period-index system; no ordinary same-cover trivialization is claimed."
d3_k2,3,2,3,9,18,True,True,lift_success,True,3.040470972244059e-16,False,0.0,0.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 18 is a projective/Morita lift rank for the k=2, d=3 central period-index system; it absorbs the class in the lifted representation."
d3_k2,3,2,3,9,19,False,False,obstructed,False,0.3973597071195132,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 19 is obstructed for the k=2, d=3 central period-index system; no ordinary same-cover trivialization is claimed."
d3_k2,3,2,3,9,20,False,False,obstructed,False,0.5477225575051662,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 20 is obstructed for the k=2, d=3 central period-index system; no ordinary same-cover trivialization is claimed."
d3_k2,3,2,3,9,21,True,False,obstructed,False,0.6546536707079772,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 21 is divisible by the period 3, but not by the index 9; period divisibility alone is not enough."
d3_k2,3,2,3,9,22,False,False,obstructed,False,0.7385489458759965,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 22 is obstructed for the k=2, d=3 central period-index system; no ordinary same-cover trivialization is claimed."
d3_k2,3,2,3,9,23,False,False,obstructed,False,0.8075728530872482,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 23 is obstructed for the k=2, d=3 central period-index system; no ordinary same-cover trivialization is claimed."
d3_k2,3,2,3,9,24,True,False,obstructed,False,0.8660254037844386,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 24 is divisible by the period 3, but not by the index 9; period divisibility alone is not enough."
d3_k2,3,2,3,9,25,False,False,obstructed,False,0.9165151389911681,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 25 is obstructed for the k=2, d=3 central period-index system; no ordinary same-cover trivialization is claimed."
d3_k2,3,2,3,9,26,False,False,obstructed,False,0.9607689228305227,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 26 is obstructed for the k=2, d=3 central period-index system; no ordinary same-cover trivialization is claimed."
d3_k2,3,2,3,9,27,True,True,lift_success,True,3.040470972244059e-16,False,0.0,0.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 27 is a projective/Morita lift rank for the k=2, d=3 central period-index system; it absorbs the class in the lifted representation."
d4_k1,4,1,4,4,1,False,False,obstructed,False,1.414213562373095,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 1 is obstructed for the k=1, d=4 central period-index system; no ordinary same-cover trivialization is claimed."
d4_k1,4,1,4,4,2,False,False,obstructed,False,1.4142135623730947,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 2 is obstructed for the k=1, d=4 central period-index system; no ordinary same-cover trivialization is claimed."
d4_k1,4,1,4,4,3,False,False,obstructed,False,1.414213562373095,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 3 is obstructed for the k=1, d=4 central period-index system; no ordinary same-cover trivialization is claimed."
d4_k1,4,1,4,4,4,True,True,lift_success,True,1.2246467991473532e-16,True,0.0,0.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 4 is a projective/Morita lift rank for the k=1, d=4 central period-index system; it absorbs the class in the lifted representation."
d4_k1,4,1,4,4,5,False,False,obstructed,False,0.6324555320336758,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 5 is obstructed for the k=1, d=4 central period-index system; no ordinary same-cover trivialization is claimed."
d4_k1,4,1,4,4,6,False,False,obstructed,False,0.816496580927726,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 6 is obstructed for the k=1, d=4 central period-index system; no ordinary same-cover trivialization is claimed."
d4_k1,4,1,4,4,7,False,False,obstructed,False,0.9258200997725513,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 7 is obstructed for the k=1, d=4 central period-index system; no ordinary same-cover trivialization is claimed."
d4_k1,4,1,4,4,8,True,True,lift_success,True,1.2246467991473532e-16,False,0.0,0.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 8 is a projective/Morita lift rank for the k=1, d=4 central period-index system; it absorbs the class in the lifted representation."
d4_k1,4,1,4,4,9,False,False,obstructed,False,0.4714045207910316,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 9 is obstructed for the k=1, d=4 central period-index system; no ordinary same-cover trivialization is claimed."
d4_k1,4,1,4,4,10,False,False,obstructed,False,0.6324555320336758,False,1.0,1.0,0.0,projective_branch_extra_capacity,algebraic period-index proxy only; no MNIST/CIFAR claim,finite_rank_projective_or_morita_lift,False,False,"rank 10 is obstructed for the k=1, d=4 central period-index system; no ordinary same-cover trivialization is claimed."
