setting_id,seed,n_models,width,candidate,family,tm_specific,output_type,val_accuracy,val_loss,test_accuracy,test_loss,selected_by,merge_seconds,generation_validation_evals,details,split_sha256,status
post_iclr_v2_mnist_mlp_N3_W32_S9300,9300,3,32,ordinary_weighted_soup_5,ordinary_soup,False,same_capacity_model_soup,0.75,1.376111669741571,0.7476,1.3906364184617996,,0.0003523749765008688,0,"{""frozen_weights"": [0.21578835341415684, 0.5374950286822325, 0.24671661790361057], ""generation_seed"": 323519}",4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313,evaluated
post_iclr_v2_mnist_mlp_N3_W32_S9300,9300,3,32,ordinary_weighted_soup_6,ordinary_soup,False,same_capacity_model_soup,0.745,1.2608626139163972,0.7383,1.2745237736821176,,0.0003899580333381891,0,"{""frozen_weights"": [0.3573709173846329, 0.11531363504890624, 0.527315447566461], ""generation_seed"": 323519}",4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313,evaluated
post_iclr_v2_mnist_mlp_N3_W64_S9300,9300,3,64,individual_0,individual,False,same_capacity_single_model,0.86,0.48460493127940574,0.886,0.4691139208445675,,0.0,0,"{""model_index"": 0}",4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313,evaluated
post_iclr_v2_mnist_mlp_N3_W64_S9300,9300,3,64,individual_1,individual,False,same_capacity_single_model,0.858,0.49978318427853813,0.8763,0.4824189530680829,,0.0,0,"{""model_index"": 1}",4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313,evaluated
post_iclr_v2_mnist_mlp_N3_W64_S9300,9300,3,64,individual_2,individual,False,same_capacity_single_model,0.859,0.4946375560158485,0.8797,0.4726036241348935,,0.0,0,"{""model_index"": 2}",4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313,evaluated
post_iclr_v2_mnist_mlp_N3_W64_S9300,9300,3,64,weight_average,ordinary_average,False,same_capacity_single_model,0.714,1.2787450023330749,0.7221,1.2672221857383847,,0.0005055840592831373,0,{},4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313,evaluated
post_iclr_v2_mnist_mlp_N3_W64_S9300,9300,3,64,greedy_soup,ordinary_soup,False,same_capacity_model_soup,0.86,0.48460493127940574,0.886,0.4691139208445675,A0;A2;B0;A6,0.14310804195702076,6,"{""ingredient_count"": 1, ""selected_indices"": [0], ""selected_labels"": [""original:0""]}",4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313,evaluated
post_iclr_v2_mnist_mlp_N3_W64_S9300,9300,3,64,official_git_rebasin,official_synchronization,False,same_capacity_single_model,0.862,0.6115173725800706,0.8754,0.6002077714552404,A1;A4,2.588490500114858,0,"{""functional_preservation_max_abs_error"": 3.337860107421875e-06, ""implementation_kind"": ""adapter_assisted_official_core"", ""max_iter"": 100, ""prediction_disagreement"": 0.0, ""source_commit"": ""ef40098257ab97243930eba737d6dcb8edd5863e"", ""worker_metadata"": [{""implementation"": ""official_git_rebasin_weight_matching"", ""max_iter"": 100, ""permutation"": {""P_0"": [35, 59, 28, 41, 55, 17, 0, 4, 51, 34, 63, 36, 50, 32, 9, 11, 47, 56, 37, 3, 15, 23, 18, 46, 26, 62, 16, 8, 21, 19, 2, 10, 13, 33, 49, 54, 52, 27, 53, 45, 61, 12, 44, 39, 5, 30, 6, 43, 40, 42, 7, 14, 60, 48, 24, 58, 20, 25, 38, 22, 29, 57, 1, 31]}, ""seed"": 9301, ""source_file"": ""/Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-baseline-sources/git-re-basin/src/weight_matching.py""}, {""implementation"": ""official_git_rebasin_weight_matching"", ""max_iter"": 100, ""permutation"": {""P_0"": [17, 2, 48, 4, 25, 49, 57, 38, 30, 9, 58, 29, 62, 44, 20, 35, 46, 54, 22, 13, 26, 53, 47, 55, 43, 36, 56, 11, 19, 0, 40, 32, 33, 8, 39, 28, 12, 15, 10, 16, 51, 27, 23, 63, 34, 59, 42, 21, 6, 50, 7, 31, 24, 3, 1, 37, 5, 45, 14, 41, 60, 18, 61, 52]}, ""seed"": 9302, ""source_file"": ""/Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-baseline-sources/git-re-basin/src/weight_matching.py""}]}",4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313,evaluated
post_iclr_v2_mnist_mlp_N3_W64_S9300,9300,3,64,official_c2m3,official_synchronization,False,same_capacity_single_model,0.858,0.6005750441715063,0.8772,0.5854732830943075,,2.007575417170301,0,"{""functional_preservation_max_abs_error"": 3.337860107421875e-06, ""implementation_kind"": ""adapter_assisted_official_core"", ""max_iter"": 30, ""objective_values"": [52.053504943847656, 70.13043975830078, 82.5145263671875, 89.74703979492188, 93.5158920288086, 96.25575256347656, 98.04168701171875, 100.04949951171875, 100.64730834960938, 101.59005737304688, 101.7386474609375, 101.84504699707031, 102.00941467285156, 102.17985534667969, 102.33323669433594, 102.5167236328125, 102.6251220703125, 102.65251159667969, 102.66746520996094, 102.96154022216797, 103.18062591552734, 103.32097625732422, 103.33126831054688, 103.39076232910156, 103.44571685791016, 103.44735717773438, 103.46380615234375, 103.47967529296875, 103.59568786621094, 103.59574127197266], ""permutations"": {""a"": {""P_0"": [37, 55, 30, 27, 4, 10, 13, 7, 14, 28, 53, 23, 22, 24, 17, 51, 35, 47, 58, 3, 48, 21, 11, 62, 36, 57, 6, 56, 41, 16, 50, 63, 60, 29, 26, 9, 59, 52, 61, 0, 39, 15, 46, 44, 34, 32, 49, 20, 12, 38, 2, 40, 19, 18, 8, 1, 25, 31, 45, 5, 33, 42, 54, 43]}, ""b"": {""P_0"": [27, 1, 2, 47, 55, 59, 35, 4, 31, 46, 48, 42, 19, 26, 8, 14, 34, 33, 38, 56, 6, 23, 22, 58, 52, 25, 0, 41, 12, 32, 7, 28, 63, 16, 54, 17, 36, 60, 20, 29, 45, 11, 50, 5, 49, 13, 40, 15, 9, 53, 18, 61, 3, 37, 43, 51, 62, 10, 30, 21, 57, 44, 24, 39]}, ""c"": {""P_0"": [15, 1, 40, 14, 47, 9, 31, 38, 37, 19, 3, 30, 7, 43, 11, 8, 0, 54, 6, 4, 5, 53, 29, 61, 12, 21, 57, 58, 27, 46, 51, 52, 60, 34, 63, 44, 24, 45, 55, 17, 16, 35, 42, 41, 39, 25, 50, 26, 62, 10, 48, 28, 13, 22, 33, 2, 36, 32, 59, 49, 18, 23, 20, 56]}}, ""prediction_disagreement"": 0.0, ""source_commit"": ""ea1eca76b19c5d57ed97b1ef396368189e864eee""}",4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313,evaluated
post_iclr_v2_mnist_mlp_N3_W64_S9300,9300,3,64,permutation_gauge_merge,permutation_gauge,True,same_capacity_single_model,0.851,0.6188700750912539,0.8613,0.6036583852461656,,0.08684070804156363,0,"{""reference"": 1, ""synchronization_disagreement"": 0.1753472222222222}",4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313,evaluated
post_iclr_v2_mnist_mlp_N3_W64_S9300,9300,3,64,positive_monomial_gauge_merge,positive_monomial_gauge,True,same_capacity_single_model,0.857,0.6062018558658602,0.869,0.5944149057072354,,0.0024309998843818903,0,"{""max_abs_log_scale"": 1.3442315507616593, ""mean_abs_log_scale"": 0.15933068014798288, ""scale_source"": ""reference_activation_norm""}",4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313,evaluated
post_iclr_v2_mnist_mlp_N3_W64_S9300,9300,3,64,permutation_gauge_soup,permutation_gauge_soup,True,same_capacity_model_soup,0.86,0.4846049391479173,0.886,0.46911392129705054,,0.15309041691944003,6,"{""ingredient_count"": 1, ""selected_indices"": [0], ""selected_labels"": [""permutation:0""]}",4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313,evaluated
post_iclr_v2_mnist_mlp_N3_W64_S9300,9300,3,64,monomial_gauge_soup,monomial_gauge_soup,True,same_capacity_model_soup,0.86,0.48460493589015097,0.886,0.4691139273452689,,0.15546766691841185,6,"{""ingredient_count"": 1, ""selected_indices"": [0], ""selected_labels"": [""monomial:0""]}",4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313,evaluated
post_iclr_v2_mnist_mlp_N3_W64_S9300,9300,3,64,union_gauge_soup,union_gauge_soup,True,same_capacity_model_soup,0.863,0.5990960364420461,0.8755,0.5877818584232125,A3;A5,0.4411305410321802,18,"{""ingredient_count"": 2, ""selected_indices"": [3, 8], ""selected_labels"": [""permutation:0"", ""monomial:2""]}",4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313,evaluated
post_iclr_v2_mnist_mlp_N3_W64_S9300,9300,3,64,ordinary_weighted_soup_0,ordinary_soup,False,same_capacity_model_soup,0.843,0.8289919512968045,0.8609,0.8103283689972944,,0.000565999886021018,0,"{""frozen_weights"": [0.2582013548250458, 0.05261383820740137, 0.6891848069675529], ""generation_seed"": 323551}",4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313,evaluated
post_iclr_v2_mnist_mlp_N3_W64_S9300,9300,3,64,ordinary_weighted_soup_1,ordinary_soup,False,same_capacity_model_soup,0.819,0.9882086890693754,0.8464,0.9729754656957462,,0.000542874913662672,0,"{""frozen_weights"": [0.2118310054299773, 0.18101211271275106, 0.6071568818572716], ""generation_seed"": 323551}",4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313,evaluated
post_iclr_v2_mnist_mlp_N3_W64_S9300,9300,3,64,ordinary_weighted_soup_2,ordinary_soup,False,same_capacity_model_soup,0.751,1.0863287899419665,0.7617,1.072435694500804,,0.0005232500843703747,0,"{""frozen_weights"": [0.35361040011567324, 0.5454207981019753, 0.10096880178235132], ""generation_seed"": 323551}",4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313,evaluated
post_iclr_v2_mnist_mlp_N3_W64_S9300,9300,3,64,ordinary_weighted_soup_3,ordinary_soup,False,same_capacity_model_soup,0.833,0.8198266178452177,0.8519,0.8001475721603725,,0.0005585839971899986,0,"{""frozen_weights"": [0.3225351646411526, 0.0017572839561759651, 0.6757075514026712], ""generation_seed"": 323551}",4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313,evaluated
post_iclr_v2_mnist_mlp_N3_W64_S9300,9300,3,64,ordinary_weighted_soup_4,ordinary_soup,False,same_capacity_model_soup,0.748,1.161881000455469,0.7546,1.1482853921562433,,0.0006688330322504044,0,"{""frozen_weights"": [0.2518575812679641, 0.5198252116645552, 0.22831720706748082], ""generation_seed"": 323551}",4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313,evaluated
post_iclr_v2_mnist_mlp_N3_W64_S9300,9300,3,64,ordinary_weighted_soup_5,ordinary_soup,False,same_capacity_model_soup,0.782,1.087715741966851,0.8095,1.0756473796650767,,0.0006233749445527792,0,"{""frozen_weights"": [0.42781748971875905, 0.1177822920676437, 0.45440021821359744], ""generation_seed"": 323551}",4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313,evaluated
post_iclr_v2_mnist_mlp_N3_W64_S9300,9300,3,64,ordinary_weighted_soup_6,ordinary_soup,False,same_capacity_model_soup,0.843,0.7590705136111937,0.8589,0.7446631130296737,,0.000551499892026186,0,"{""frozen_weights"": [0.13008005384555266, 0.7640753739346545, 0.1058445722197928], ""generation_seed"": 323551}",4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9300,9300,4,32,individual_0,individual,False,same_capacity_single_model,0.839,0.6407555869649223,0.8504,0.62735746458621,,0.0,0,"{""model_index"": 0}",4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9300,9300,4,32,individual_1,individual,False,same_capacity_single_model,0.848,0.6320141890380182,0.8557,0.61758427445048,,0.0,0,"{""model_index"": 1}",4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9300,9300,4,32,individual_2,individual,False,same_capacity_single_model,0.848,0.6421149880502489,0.8621,0.6285321973584942,,0.0,0,"{""model_index"": 2}",4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9300,9300,4,32,individual_3,individual,False,same_capacity_single_model,0.854,0.6096036238507077,0.867,0.5969485715821851,,0.0,0,"{""model_index"": 3}",4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9300,9300,4,32,weight_average,ordinary_average,False,same_capacity_single_model,0.669,1.5679118773043155,0.6764,1.568365628749132,,0.000425499863922596,0,{},4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9300,9300,4,32,greedy_soup,ordinary_soup,False,same_capacity_model_soup,0.854,0.6096036238507077,0.867,0.5969485715821851,A0;A1;A2;A3;A5;B0;A4;A6,0.1999448339920491,8,"{""ingredient_count"": 1, ""selected_indices"": [3], ""selected_labels"": [""original:3""]}",4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9300,9300,4,32,official_git_rebasin,official_synchronization,False,same_capacity_single_model,0.828,0.8863321181265638,0.8491,0.8754983553375117,,5.093631000025198,0,"{""functional_preservation_max_abs_error"": 1.9073486328125e-06, ""implementation_kind"": ""adapter_assisted_official_core"", ""max_iter"": 100, ""prediction_disagreement"": 0.0, ""source_commit"": ""ef40098257ab97243930eba737d6dcb8edd5863e"", ""worker_metadata"": [{""implementation"": ""official_git_rebasin_weight_matching"", ""max_iter"": 100, ""permutation"": {""P_0"": [20, 22, 28, 24, 9, 8, 27, 19, 17, 15, 7, 12, 31, 5, 16, 18, 26, 30, 23, 4, 0, 29, 11, 3, 14, 2, 25, 1, 10, 21, 13, 6]}, ""seed"": 9301, ""source_file"": ""/Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-baseline-sources/git-re-basin/src/weight_matching.py""}, {""implementation"": ""official_git_rebasin_weight_matching"", ""max_iter"": 100, ""permutation"": {""P_0"": [1, 13, 30, 6, 19, 26, 4, 15, 17, 28, 11, 23, 10, 9, 22, 5, 31, 14, 8, 16, 7, 3, 18, 27, 24, 0, 20, 29, 21, 12, 2, 25]}, ""seed"": 9302, ""source_file"": ""/Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-baseline-sources/git-re-basin/src/weight_matching.py""}, {""implementation"": ""official_git_rebasin_weight_matching"", ""max_iter"": 100, ""permutation"": {""P_0"": [8, 28, 23, 30, 17, 1, 7, 29, 4, 22, 16, 26, 5, 9, 24, 2, 12, 0, 27, 19, 18, 31, 11, 25, 13, 20, 14, 21, 10, 6, 15, 3]}, ""seed"": 9303, ""source_file"": ""/Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-baseline-sources/git-re-basin/src/weight_matching.py""}]}",4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9300,9300,4,32,official_c2m3,official_synchronization,False,same_capacity_single_model,0.823,0.8431376583630917,0.8324,0.8377669154896168,,3.00961249996908,0,"{""functional_preservation_max_abs_error"": 1.9073486328125e-06, ""implementation_kind"": ""adapter_assisted_official_core"", ""max_iter"": 30, ""objective_values"": [67.43556213378906, 90.4505615234375, 101.15615844726562, 111.50239562988281, 116.95835876464844, 121.81864929199219, 122.73831176757812, 124.10446166992188, 125.1910171508789, 126.19523620605469, 126.39432525634766, 127.72900390625, 127.84275817871094, 127.84280395507812, 127.84280395507812, 127.84280395507812, 127.84280395507812, 127.84280395507812, 127.84280395507812], ""permutations"": {""a"": {""P_0"": [5, 10, 18, 31, 6, 22, 3, 12, 0, 16, 8, 29, 14, 13, 7, 15, 23, 9, 30, 19, 11, 28, 24, 25, 21, 26, 20, 4, 2, 27, 17, 1]}, ""b"": {""P_0"": [13, 31, 7, 6, 27, 29, 23, 3, 20, 8, 17, 11, 16, 5, 10, 18, 4, 26, 0, 21, 12, 14, 15, 2, 24, 25, 19, 9, 28, 1, 30, 22]}, ""c"": {""P_0"": [3, 1, 8, 27, 4, 18, 6, 10, 5, 28, 13, 12, 15, 9, 29, 2, 7, 11, 17, 16, 23, 21, 31, 26, 24, 20, 22, 19, 0, 30, 14, 25]}, ""d"": {""P_0"": [1, 16, 2, 3, 7, 31, 11, 5, 8, 12, 4, 9, 21, 22, 6, 15, 25, 17, 18, 19, 20, 13, 23, 28, 30, 10, 26, 24, 27, 29, 0, 14]}}, ""prediction_disagreement"": 0.0, ""source_commit"": ""ea1eca76b19c5d57ed97b1ef396368189e864eee""}",4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9300,9300,4,32,permutation_gauge_merge,permutation_gauge,True,same_capacity_single_model,0.816,0.8601551287127659,0.8322,0.8417662959391251,,0.11987887509167194,0,"{""reference"": 2, ""synchronization_disagreement"": 0.29296875}",4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9300,9300,4,32,positive_monomial_gauge_merge,positive_monomial_gauge,True,same_capacity_single_model,0.835,0.8190787085369229,0.848,0.8128148450974375,,0.0029471670277416706,0,"{""max_abs_log_scale"": 1.3444000143600323, ""mean_abs_log_scale"": 0.24599868014608536, ""scale_source"": ""reference_activation_norm""}",4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9300,9300,4,32,permutation_gauge_soup,permutation_gauge_soup,True,same_capacity_model_soup,0.854,0.6096036249552562,0.867,0.5969485730470158,,0.18927800003439188,8,"{""ingredient_count"": 1, ""selected_indices"": [3], ""selected_labels"": [""permutation:3""]}",4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9300,9300,4,32,monomial_gauge_soup,monomial_gauge_soup,True,same_capacity_model_soup,0.854,0.6096036341874569,0.867,0.5969485824489966,,0.1916747079230845,8,"{""ingredient_count"": 1, ""selected_indices"": [3], ""selected_labels"": [""monomial:3""]}",4a6886b3c1dc9ff47609c83e3b72a5a95017628db048611253df87fc67fef313,evaluated
