summary_type,scope,n_models,width,method,baseline,n_rows,n_seeds,mean_accuracy,accuracy_standard_error,mean_loss,mean_merge_degradation,mean_accuracy_delta_vs_c2m3,mean_accuracy_delta_vs_greedy_soup,symmetry_status,is_single_model,capacity_matched_to_weight_average,comparison,claim_label,n_pairs,paired_mean_accuracy_delta,paired_accuracy_delta_ci_low,paired_accuracy_delta_ci_high,paired_mean_loss_delta,accuracy_wins,accuracy_ties,accuracy_losses,sign_test_two_sided_p,fixed_settings_positive,fixed_settings_total,selector_no_test_leakage,selector_choice_counts,selector_behavior_reference,selector_chosen_test_better,selector_chosen_test_tied,selector_chosen_test_worse,mean_selected_alpha,fraction_alpha_zero,fraction_alpha_one_or_more,mean_finite_selected_tau,fraction_tau_infinite,soup_mean_ingredient_count,selected_type_examples,target,predictor,pearson,spearman,claim,claim_decision,claim_reason
method_summary,fixed_setting,3,16,c2m3_permutation,,20.0,20.0,0.7397,0.008161881877941736,1.1465041110992433,0.08159999999999998,0.0,-0.0784,exact_relu_permutation_symmetry,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,16,ensemble_upper_bound,,20.0,20.0,0.83295,0.002035830362077819,0.8419435192108153,-0.011649999999999988,0.09324999999999997,0.014849999999999974,extra_capacity_ensemble,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,16,global_monomial_greedy_soup,,20.0,20.0,0.81835,0.003229204725299201,0.8761813663482666,0.002949999999999986,0.07865,0.0002500000000000002,global_exact_relu_positive_scale_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,16,global_monomial_scale,,20.0,20.0,0.7675,0.004040257938613121,1.1183085659027099,0.05379999999999996,0.02780000000000002,-0.05059999999999998,validation_selected_global_exact_relu_positive_scale,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,16,greedy_soup,,20.0,20.0,0.8180999999999999,0.003363816754505912,0.871769052886963,0.0031999999999999863,0.0784,0.0,ordinary_single_model_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,16,improved_validated_selector,,20.0,20.0,0.81775,0.0034026885654852637,0.8887052173614501,0.0035499999999999863,0.07805,-0.0003500000000000003,validation_selected_single_model_or_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,16,monomial_scale,,20.0,20.0,0.7574,0.006565620185561503,1.1235972995758057,0.06389999999999997,0.017700000000000014,-0.060699999999999976,exact_relu_positive_scale_symmetry,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,16,monomial_scaled_greedy_soup,,20.0,20.0,0.8180999999999999,0.003363816754505912,0.8717690494537355,0.0031999999999999863,0.0784,0.0,exact_relu_positive_scale_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,16,optimized_monomial_greedy_soup,,20.0,20.0,0.8180999999999999,0.003363816754505912,0.8717690521240234,0.0031999999999999863,0.0784,0.0,optimized_exact_relu_positive_scale_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,16,optimized_monomial_scale,,20.0,20.0,0.74485,0.006408577722166804,0.9703839782714845,0.07644999999999998,0.005150000000000004,-0.07325,validation_optimized_exact_relu_positive_scale,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,16,shrinkage_monomial_greedy_soup,,20.0,20.0,0.8180999999999999,0.003363816754505912,0.871769055557251,0.0031999999999999863,0.0784,0.0,exact_relu_positive_scale_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,16,shrinkage_monomial_scale,,20.0,20.0,0.76735,0.004164559116110488,1.1158525016784668,0.05394999999999996,0.02765000000000002,-0.050749999999999976,validation_selected_exact_relu_positive_scale,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,16,union_candidate_soup,,20.0,20.0,0.8174999999999999,0.003528455752875463,0.8842929008483885,0.0037999999999999865,0.07780000000000001,-0.0006000000000000005,validation_selected_union_candidate_single_model_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,16,validated_ladder_selector,,20.0,20.0,0.7623500000000001,0.0049943520732502415,1.1228266746520996,0.05894999999999997,0.022650000000000014,-0.05574999999999999,validation_selected_exact_relu_single_model,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,16,weight_average,,20.0,20.0,0.5444000000000001,0.021355314881410913,1.6556901710510252,0.27690000000000003,-0.1953,-0.2737,ordinary_unaligned_single_model,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,32,c2m3_greedy_soup,,20.0,20.0,0.85305,0.0013347087204409267,0.6313865449905396,0.002400000000000002,0.0309,0.0006000000000000005,exact_relu_permutation_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,32,c2m3_permutation,,20.0,20.0,0.8221499999999999,0.0041385701827919615,0.8244747554779053,0.0333,0.0,-0.0303,exact_relu_permutation_symmetry,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,32,ensemble_upper_bound,,20.0,20.0,0.85695,0.001186491954416354,0.6153595148086548,-0.0015000000000000013,0.034800000000000005,0.004500000000000004,extra_capacity_ensemble,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,32,global_monomial_greedy_soup,,20.0,20.0,0.853,0.0012997975550871484,0.6360342075347901,0.002450000000000002,0.03085,0.0005500000000000005,global_exact_relu_positive_scale_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,32,global_monomial_scale,,20.0,20.0,0.83115,0.0025876986320911293,0.810250400543213,0.02430000000000001,0.00899999999999999,-0.021300000000000006,validation_selected_global_exact_relu_positive_scale,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,32,greedy_soup,,20.0,20.0,0.8524499999999999,0.0013982601971547972,0.6261431915283203,0.0030000000000000027,0.0303,0.0,ordinary_single_model_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,32,improved_validated_selector,,20.0,20.0,0.85075,0.0016620770138594677,0.6384100660324096,0.0047000000000000045,0.028599999999999997,-0.0017000000000000014,validation_selected_single_model_or_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,32,monomial_scale,,20.0,20.0,0.82775,0.0029378429251121566,0.8137846076965334,0.02770000000000001,0.005599999999999994,-0.024700000000000007,exact_relu_positive_scale_symmetry,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,32,monomial_scaled_greedy_soup,,20.0,20.0,0.8525,0.0013831695104855534,0.6308455324172973,0.0029500000000000025,0.03035,5.000000000000004e-05,exact_relu_positive_scale_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,32,optimized_monomial_greedy_soup,,20.0,20.0,0.8524499999999999,0.0013982601971547972,0.62614319190979,0.0030000000000000027,0.0303,0.0,optimized_exact_relu_positive_scale_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,32,optimized_monomial_scale,,20.0,20.0,0.8291999999999998,0.003227024048643935,0.6643420982360839,0.026250000000000013,0.0070499999999999894,-0.02325000000000001,validation_optimized_exact_relu_positive_scale,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,32,shrinkage_monomial_greedy_soup,,20.0,20.0,0.85265,0.0013480492728773924,0.6310274820327759,0.0028000000000000026,0.0305,0.00020000000000000017,exact_relu_positive_scale_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,32,shrinkage_monomial_scale,,20.0,20.0,0.8313499999999999,0.002654960600361836,0.8087483325958251,0.024100000000000017,0.009199999999999986,-0.021100000000000015,validation_selected_exact_relu_positive_scale,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,32,union_candidate_soup,,20.0,20.0,0.8514000000000002,0.0015650794498077503,0.6308005615234376,0.004050000000000003,0.029249999999999998,-0.001050000000000001,validation_selected_union_candidate_single_model_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,32,validated_ladder_selector,,20.0,20.0,0.8286,0.0029623959009025423,0.8155037124633789,0.026850000000000006,0.006449999999999995,-0.023850000000000003,validation_selected_exact_relu_single_model,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,32,weight_average,,20.0,20.0,0.7156499999999999,0.010954276982554637,1.423937445831299,0.13979999999999998,-0.10649999999999997,-0.13679999999999998,ordinary_unaligned_single_model,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,64,c2m3_greedy_soup,,20.0,20.0,0.87035,0.0014053937451644547,0.4983794256210327,0.004400000000000004,0.009150000000000009,-0.0007500000000000007,exact_relu_permutation_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,64,c2m3_permutation,,20.0,20.0,0.8612,0.0014700519145863357,0.6162683158874511,0.013550000000000012,0.0,-0.00990000000000001,exact_relu_permutation_symmetry,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,64,ensemble_upper_bound,,20.0,20.0,0.87335,0.0008184548986062901,0.48441090488433847,0.0014000000000000013,0.012150000000000011,0.002250000000000002,extra_capacity_ensemble,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,64,global_monomial_greedy_soup,,20.0,20.0,0.87055,0.001267976008406602,0.5044671407699585,0.004200000000000004,0.009350000000000008,-0.0005500000000000005,global_exact_relu_positive_scale_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,64,global_monomial_scale,,20.0,20.0,0.8638,0.0011016733683475869,0.6067932033538818,0.01095000000000001,0.0026000000000000025,-0.007300000000000006,validation_selected_global_exact_relu_positive_scale,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,64,greedy_soup,,20.0,20.0,0.8711,0.0011940642669823985,0.49135015888214106,0.003650000000000003,0.00990000000000001,0.0,ordinary_single_model_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,64,improved_validated_selector,,20.0,20.0,0.8693500000000001,0.0014514511794462097,0.5158010787963868,0.005400000000000005,0.008150000000000008,-0.0017500000000000016,validation_selected_single_model_or_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,64,monomial_scale,,20.0,20.0,0.8641,0.0012159033895139783,0.6082938951492308,0.01065000000000001,0.0029000000000000024,-0.007000000000000006,exact_relu_positive_scale_symmetry,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,64,monomial_scaled_greedy_soup,,20.0,20.0,0.87065,0.0012901958235701655,0.49762493267059316,0.004100000000000004,0.009450000000000009,-0.0004500000000000004,exact_relu_positive_scale_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,64,optimized_monomial_greedy_soup,,20.0,20.0,0.8708,0.001272378626204109,0.4913759160995482,0.003950000000000004,0.009600000000000008,-0.00030000000000000024,optimized_exact_relu_positive_scale_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,64,optimized_monomial_scale,,20.0,20.0,0.86065,0.0014016437718471473,0.4982794719696044,0.014100000000000012,-0.0005500000000000005,-0.01045000000000001,validation_optimized_exact_relu_positive_scale,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,64,shrinkage_monomial_greedy_soup,,20.0,20.0,0.8702500000000001,0.0013096303214828874,0.500628335571289,0.004500000000000004,0.009050000000000008,-0.0008500000000000007,exact_relu_positive_scale_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,64,shrinkage_monomial_scale,,20.0,20.0,0.8635499999999998,0.001117975143307146,0.6069373918533325,0.01120000000000001,0.0023500000000000023,-0.007550000000000006,validation_selected_exact_relu_positive_scale,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,64,union_candidate_soup,,20.0,20.0,0.8706000000000002,0.0012298908809107298,0.5076077129364014,0.0041500000000000035,0.009400000000000009,-0.0005000000000000004,validation_selected_union_candidate_single_model_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,64,validated_ladder_selector,,20.0,20.0,0.8636000000000001,0.001221302152363789,0.6090371160507201,0.01115000000000001,0.002400000000000002,-0.007500000000000007,validation_selected_exact_relu_single_model,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,3,64,weight_average,,20.0,20.0,0.77275,0.00874819530261137,1.2220857902526856,0.10200000000000001,-0.08844999999999999,-0.09834999999999999,ordinary_unaligned_single_model,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,16,c2m3_greedy_soup,,20.0,20.0,0.8206499999999999,0.0017551053349705546,0.8828179172515869,0.0035499999999999976,0.09324999999999997,-0.001150000000000001,exact_relu_permutation_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,16,c2m3_permutation,,20.0,20.0,0.7274,0.007750178266201026,1.2011171295166014,0.09679999999999996,0.0,-0.09439999999999997,exact_relu_permutation_symmetry,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,16,ensemble_upper_bound,,20.0,20.0,0.8356999999999999,0.0015391385150210022,0.8352872608184814,-0.01150000000000001,0.10829999999999998,0.013900000000000006,extra_capacity_ensemble,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,16,global_monomial_greedy_soup,,20.0,20.0,0.8212499999999998,0.0017768615146108772,0.8729837955474853,0.002949999999999997,0.09384999999999996,-0.0005500000000000005,global_exact_relu_positive_scale_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,16,global_monomial_scale,,20.0,20.0,0.7597999999999999,0.006697446489049711,1.1712854980468748,0.06439999999999994,0.03240000000000001,-0.061999999999999944,validation_selected_global_exact_relu_positive_scale,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,16,greedy_soup,,20.0,20.0,0.8217999999999999,0.0017268773156069572,0.8646991386413575,0.0023999999999999968,0.09439999999999997,0.0,ordinary_single_model_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,16,improved_validated_selector,,20.0,20.0,0.8209500000000001,0.0022248299757627794,0.9071588451385498,0.0032499999999999864,0.09354999999999998,-0.0008499999999999897,validation_selected_single_model_or_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,16,monomial_scale,,20.0,20.0,0.7317,0.009008212627199811,1.194079267501831,0.09249999999999996,0.0043000000000000035,-0.09009999999999994,exact_relu_positive_scale_symmetry,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,16,monomial_scaled_greedy_soup,,20.0,20.0,0.8217999999999999,0.0017268773156069572,0.8646991382598879,0.0023999999999999968,0.09439999999999997,0.0,exact_relu_positive_scale_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,16,optimized_monomial_greedy_soup,,20.0,20.0,0.8217999999999999,0.0017268773156069572,0.8646991470336914,0.0023999999999999968,0.09439999999999997,0.0,optimized_exact_relu_positive_scale_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,16,optimized_monomial_scale,,20.0,20.0,0.7438499999999999,0.005786679349569742,0.948416421890259,0.08034999999999995,0.01645,-0.07794999999999996,validation_optimized_exact_relu_positive_scale,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,16,shrinkage_monomial_greedy_soup,,20.0,20.0,0.8217999999999999,0.0017268773156069572,0.8646991340637207,0.0023999999999999968,0.09439999999999997,0.0,exact_relu_positive_scale_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,16,shrinkage_monomial_scale,,20.0,20.0,0.7604,0.006292183956891954,1.1634724983215334,0.06379999999999994,0.033000000000000015,-0.06139999999999994,validation_selected_exact_relu_positive_scale,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,16,union_candidate_soup,,20.0,20.0,0.8220000000000001,0.0020261449005179065,0.8895631618499756,0.0021999999999999854,0.09459999999999998,0.00020000000000001129,validation_selected_union_candidate_single_model_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,16,validated_ladder_selector,,20.0,20.0,0.74155,0.0064817456225764935,1.189354451751709,0.08264999999999996,0.014149999999999996,-0.08024999999999996,validation_selected_exact_relu_single_model,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,16,weight_average,,20.0,20.0,0.5223499999999999,0.023541036398953254,1.7855855926513668,0.30185,-0.20505,-0.29944999999999994,ordinary_unaligned_single_model,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,32,c2m3_greedy_soup,,20.0,20.0,0.8517499999999998,0.001663659567908874,0.6223406980514528,0.004950000000000005,0.02715,0.0,exact_relu_permutation_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,32,c2m3_permutation,,20.0,20.0,0.8245999999999999,0.0036065729468641836,0.8616764831542969,0.032100000000000004,0.0,-0.02715,exact_relu_permutation_symmetry,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,32,ensemble_upper_bound,,20.0,20.0,0.8561000000000002,0.001281241174552404,0.6113876041412354,0.0006000000000000005,0.03150000000000001,0.004350000000000004,extra_capacity_ensemble,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,32,global_monomial_greedy_soup,,20.0,20.0,0.8516499999999999,0.0016531867153438773,0.6268773931503295,0.005050000000000004,0.02705,-0.00010000000000000009,global_exact_relu_positive_scale_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,32,global_monomial_scale,,20.0,20.0,0.8332999999999998,0.002968341730929734,0.8416705341339112,0.02340000000000001,0.008699999999999996,-0.018450000000000005,validation_selected_global_exact_relu_positive_scale,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,32,greedy_soup,,20.0,20.0,0.8517499999999998,0.001663659567908874,0.6223406902313232,0.004950000000000005,0.02715,0.0,ordinary_single_model_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,32,improved_validated_selector,,20.0,20.0,0.8515499999999999,0.0016912701548960503,0.636657336616516,0.005150000000000004,0.02695,-0.00020000000000000017,validation_selected_single_model_or_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,32,monomial_scale,,20.0,20.0,0.83065,0.0029039673406891925,0.8464451789855957,0.02605000000000001,0.006049999999999995,-0.021100000000000008,exact_relu_positive_scale_symmetry,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,32,monomial_scaled_greedy_soup,,20.0,20.0,0.85175,0.0016509566604659394,0.6312935091018678,0.004950000000000005,0.02715,0.0,exact_relu_positive_scale_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,32,optimized_monomial_greedy_soup,,20.0,20.0,0.8517499999999998,0.001663659567908874,0.6223406970977783,0.004950000000000005,0.02715,0.0,optimized_exact_relu_positive_scale_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,32,optimized_monomial_scale,,20.0,20.0,0.8271,0.002529718103704545,0.6529913864135742,0.029600000000000022,0.0024999999999999857,-0.024650000000000016,validation_optimized_exact_relu_positive_scale,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,32,shrinkage_monomial_greedy_soup,,20.0,20.0,0.8516,0.0016565658834817873,0.6312858112335206,0.005100000000000005,0.027000000000000003,-0.00015000000000000012,exact_relu_positive_scale_soup,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_summary,fixed_setting,4,32,shrinkage_monomial_scale,,20.0,20.0,0.83285,0.0028976169882381445,0.8406595439910889,0.02385000000000001,0.008249999999999997,-0.018900000000000007,validation_selected_exact_relu_positive_scale,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
